sample_id,condition,fake_prob,ground_truth
BigGAN/264_biggan_00039.png,Original,0.966184,fake
BigGAN/264_biggan_00143.png,Original,0.953512,fake
BigGAN/265_biggan_00035.png,Original,0.957385,fake
BigGAN/266_biggan_00020.png,Original,0.941914,fake
BigGAN/266_biggan_00039.png,Original,0.795743,fake
BigGAN/269_biggan_00127.png,Original,0.960506,fake
BigGAN/270_biggan_00020.png,Original,0.919103,fake
BigGAN/270_biggan_00035.png,Original,0.957294,fake
BigGAN/271_biggan_00127.png,Original,0.959305,fake
BigGAN/272_biggan_00074.png,Original,0.965399,fake
BigGAN/273_biggan_00143.png,Original,0.960590,fake
BigGAN/276_biggan_00035.png,Original,0.902618,fake
BigGAN/276_biggan_00143.png,Original,0.943053,fake
BigGAN/277_biggan_00039.png,Original,0.920320,fake
BigGAN/279_biggan_00143.png,Original,0.908969,fake
BigGAN/280_biggan_00039.png,Original,0.924690,fake
BigGAN/281_biggan_00127.png,Original,0.911889,fake
BigGAN/283_biggan_00127.png,Original,0.948185,fake
BigGAN/284_biggan_00020.png,Original,0.965824,fake
BigGAN/285_biggan_00074.png,Original,0.920630,fake
BigGAN/286_biggan_00074.png,Original,0.940500,fake
BigGAN/287_biggan_00127.png,Original,0.948550,fake
BigGAN/289_biggan_00020.png,Original,0.913071,fake
BigGAN/291_biggan_00020.png,Original,0.966357,fake
BigGAN/291_biggan_00074.png,Original,0.947628,fake
BigGAN/292_biggan_00035.png,Original,0.927083,fake
BigGAN/294_biggan_00039.png,Original,0.938137,fake
BigGAN/294_biggan_00074.png,Original,0.917385,fake
BigGAN/295_biggan_00020.png,Original,0.974762,fake
BigGAN/295_biggan_00039.png,Original,0.942548,fake
BigGAN/295_biggan_00127.png,Original,0.930579,fake
BigGAN/296_biggan_00039.png,Original,0.903355,fake
BigGAN/296_biggan_00143.png,Original,0.930701,fake
BigGAN/297_biggan_00035.png,Original,0.955899,fake
BigGAN/297_biggan_00039.png,Original,0.957406,fake
BigGAN/300_biggan_00074.png,Original,0.961116,fake
BigGAN/301_biggan_00035.png,Original,0.984550,fake
BigGAN/302_biggan_00020.png,Original,0.967184,fake
BigGAN/304_biggan_00039.png,Original,0.967143,fake
BigGAN/305_biggan_00074.png,Original,0.839594,fake
BigGAN/307_biggan_00020.png,Original,0.956463,fake
BigGAN/307_biggan_00035.png,Original,0.948747,fake
BigGAN/307_biggan_00074.png,Original,0.961860,fake
BigGAN/307_biggan_00127.png,Original,0.961186,fake
BigGAN/308_biggan_00035.png,Original,0.949047,fake
BigGAN/308_biggan_00074.png,Original,0.973095,fake
BigGAN/310_biggan_00127.png,Original,0.712227,fake
BigGAN/311_biggan_00143.png,Original,0.979631,fake
BigGAN/313_biggan_00035.png,Original,0.965092,fake
BigGAN/313_biggan_00127.png,Original,0.884590,fake
BigGAN/313_biggan_00143.png,Original,0.928146,fake
BigGAN/314_biggan_00074.png,Original,0.909403,fake
BigGAN/315_biggan_00020.png,Original,0.868371,fake
BigGAN/316_biggan_00035.png,Original,0.970727,fake
BigGAN/316_biggan_00143.png,Original,0.967116,fake
BigGAN/317_biggan_00035.png,Original,0.929263,fake
BigGAN/319_biggan_00035.png,Original,0.986957,fake
BigGAN/319_biggan_00039.png,Original,0.943743,fake
BigGAN/320_biggan_00039.png,Original,0.942529,fake
BigGAN/320_biggan_00074.png,Original,0.958233,fake
BigGAN/321_biggan_00035.png,Original,0.943690,fake
BigGAN/321_biggan_00143.png,Original,0.952184,fake
BigGAN/323_biggan_00127.png,Original,0.929108,fake
BigGAN/323_biggan_00143.png,Original,0.922304,fake
BigGAN/325_biggan_00035.png,Original,0.907110,fake
BigGAN/326_biggan_00074.png,Original,0.925518,fake
BigGAN/327_biggan_00035.png,Original,0.820300,fake
BigGAN/329_biggan_00020.png,Original,0.967049,fake
BigGAN/329_biggan_00127.png,Original,0.946449,fake
BigGAN/329_biggan_00143.png,Original,0.952132,fake
BigGAN/330_biggan_00020.png,Original,0.927547,fake
BigGAN/330_biggan_00143.png,Original,0.907013,fake
BigGAN/331_biggan_00020.png,Original,0.756643,fake
BigGAN/332_biggan_00020.png,Original,0.940893,fake
BigGAN/335_biggan_00127.png,Original,0.957746,fake
BigGAN/336_biggan_00074.png,Original,0.969000,fake
BigGAN/338_biggan_00074.png,Original,0.955023,fake
BigGAN/339_biggan_00035.png,Original,0.977879,fake
BigGAN/340_biggan_00039.png,Original,0.944307,fake
BigGAN/340_biggan_00127.png,Original,0.946359,fake
BigGAN/340_biggan_00143.png,Original,0.883023,fake
BigGAN/341_biggan_00020.png,Original,0.906620,fake
BigGAN/341_biggan_00035.png,Original,0.944295,fake
BigGAN/343_biggan_00039.png,Original,0.939393,fake
BigGAN/345_biggan_00035.png,Original,0.944770,fake
BigGAN/346_biggan_00127.png,Original,0.936620,fake
BigGAN/347_biggan_00074.png,Original,0.956316,fake
BigGAN/348_biggan_00039.png,Original,0.885660,fake
BigGAN/348_biggan_00074.png,Original,0.956316,fake
BigGAN/350_biggan_00020.png,Original,0.895536,fake
BigGAN/350_biggan_00074.png,Original,0.929649,fake
BigGAN/351_biggan_00020.png,Original,0.935153,fake
BigGAN/352_biggan_00020.png,Original,0.917815,fake
BigGAN/352_biggan_00127.png,Original,0.905813,fake
BigGAN/353_biggan_00020.png,Original,0.876924,fake
BigGAN/357_biggan_00020.png,Original,0.958306,fake
BigGAN/359_biggan_00020.png,Original,0.944109,fake
BigGAN/359_biggan_00035.png,Original,0.949268,fake
BigGAN/359_biggan_00127.png,Original,0.967173,fake
BigGAN/360_biggan_00039.png,Original,0.917586,fake
BigGAN/361_biggan_00020.png,Original,0.966299,fake
BigGAN/365_biggan_00035.png,Original,0.945563,fake
BigGAN/365_biggan_00039.png,Original,0.944172,fake
BigGAN/366_biggan_00035.png,Original,0.967863,fake
BigGAN/367_biggan_00127.png,Original,0.931476,fake
BigGAN/370_biggan_00035.png,Original,0.939778,fake
BigGAN/370_biggan_00074.png,Original,0.955368,fake
BigGAN/370_biggan_00127.png,Original,0.948004,fake
BigGAN/371_biggan_00039.png,Original,0.914073,fake
BigGAN/371_biggan_00143.png,Original,0.860754,fake
BigGAN/374_biggan_00035.png,Original,0.913489,fake
BigGAN/374_biggan_00074.png,Original,0.881986,fake
BigGAN/378_biggan_00020.png,Original,0.941253,fake
BigGAN/380_biggan_00127.png,Original,0.899180,fake
BigGAN/381_biggan_00127.png,Original,0.960299,fake
BigGAN/382_biggan_00039.png,Original,0.960533,fake
BigGAN/383_biggan_00035.png,Original,0.960255,fake
BigGAN/383_biggan_00127.png,Original,0.946718,fake
BigGAN/385_biggan_00035.png,Original,0.926835,fake
BigGAN/386_biggan_00035.png,Original,0.940660,fake
BigGAN/387_biggan_00039.png,Original,0.948002,fake
BigGAN/388_biggan_00127.png,Original,0.958813,fake
BigGAN/389_biggan_00143.png,Original,0.919168,fake
BigGAN/390_biggan_00039.png,Original,0.875288,fake
BigGAN/390_biggan_00143.png,Original,0.965008,fake
BigGAN/391_biggan_00020.png,Original,0.965166,fake
BigGAN/391_biggan_00074.png,Original,0.953524,fake
BigGAN/392_biggan_00039.png,Original,0.542804,fake
BigGAN/392_biggan_00127.png,Original,0.807502,fake
BigGAN/393_biggan_00127.png,Original,0.230646,fake
BigGAN/395_biggan_00035.png,Original,0.905159,fake
BigGAN/395_biggan_00127.png,Original,0.982288,fake
BigGAN/396_biggan_00020.png,Original,0.947834,fake
BigGAN/399_biggan_00074.png,Original,0.864010,fake
BigGAN/401_biggan_00035.png,Original,0.935325,fake
BigGAN/402_biggan_00035.png,Original,0.935220,fake
BigGAN/402_biggan_00039.png,Original,0.957952,fake
BigGAN/406_biggan_00039.png,Original,0.869652,fake
BigGAN/408_biggan_00035.png,Original,0.961820,fake
BigGAN/408_biggan_00074.png,Original,0.928384,fake
BigGAN/409_biggan_00074.png,Original,0.439448,fake
BigGAN/410_biggan_00127.png,Original,0.939861,fake
BigGAN/411_biggan_00035.png,Original,0.931144,fake
BigGAN/411_biggan_00143.png,Original,0.679750,fake
BigGAN/412_biggan_00020.png,Original,0.900981,fake
BigGAN/414_biggan_00143.png,Original,0.971701,fake
BigGAN/415_biggan_00143.png,Original,0.951831,fake
BigGAN/416_biggan_00035.png,Original,0.939705,fake
BigGAN/417_biggan_00020.png,Original,0.915901,fake
BigGAN/418_biggan_00020.png,Original,0.903352,fake
BigGAN/419_biggan_00039.png,Original,0.946732,fake
BigGAN/419_biggan_00074.png,Original,0.947588,fake
BigGAN/420_biggan_00020.png,Original,0.945777,fake
BigGAN/420_biggan_00143.png,Original,0.789055,fake
BigGAN/425_biggan_00127.png,Original,0.951859,fake
BigGAN/426_biggan_00035.png,Original,0.941429,fake
BigGAN/426_biggan_00127.png,Original,0.882410,fake
BigGAN/427_biggan_00074.png,Original,0.909148,fake
BigGAN/427_biggan_00127.png,Original,0.930206,fake
BigGAN/430_biggan_00143.png,Original,0.929650,fake
BigGAN/431_biggan_00127.png,Original,0.952983,fake
BigGAN/432_biggan_00074.png,Original,0.946319,fake
BigGAN/432_biggan_00127.png,Original,0.154760,fake
BigGAN/432_biggan_00143.png,Original,0.926173,fake
BigGAN/434_biggan_00035.png,Original,0.927248,fake
BigGAN/434_biggan_00039.png,Original,0.883169,fake
BigGAN/435_biggan_00127.png,Original,0.876827,fake
BigGAN/435_biggan_00143.png,Original,0.978234,fake
BigGAN/436_biggan_00035.png,Original,0.930856,fake
BigGAN/437_biggan_00143.png,Original,0.913151,fake
BigGAN/438_biggan_00035.png,Original,0.902921,fake
BigGAN/439_biggan_00020.png,Original,0.932924,fake
BigGAN/440_biggan_00039.png,Original,0.961306,fake
BigGAN/440_biggan_00143.png,Original,0.952050,fake
BigGAN/444_biggan_00020.png,Original,0.966228,fake
BigGAN/444_biggan_00035.png,Original,0.896923,fake
BigGAN/447_biggan_00035.png,Original,0.964145,fake
BigGAN/447_biggan_00143.png,Original,0.920846,fake
BigGAN/448_biggan_00039.png,Original,0.914276,fake
BigGAN/449_biggan_00035.png,Original,0.931592,fake
BigGAN/450_biggan_00020.png,Original,0.957269,fake
BigGAN/451_biggan_00035.png,Original,0.817594,fake
BigGAN/452_biggan_00074.png,Original,0.940083,fake
BigGAN/452_biggan_00127.png,Original,0.107845,fake
BigGAN/452_biggan_00143.png,Original,0.945974,fake
BigGAN/454_biggan_00039.png,Original,0.964168,fake
BigGAN/455_biggan_00039.png,Original,0.872791,fake
BigGAN/458_biggan_00039.png,Original,0.155943,fake
BigGAN/458_biggan_00074.png,Original,0.888617,fake
BigGAN/462_biggan_00020.png,Original,0.945904,fake
BigGAN/462_biggan_00127.png,Original,0.909980,fake
BigGAN/465_biggan_00039.png,Original,0.956593,fake
BigGAN/466_biggan_00035.png,Original,0.975438,fake
BigGAN/466_biggan_00039.png,Original,0.951344,fake
BigGAN/467_biggan_00127.png,Original,0.939800,fake
BigGAN/468_biggan_00020.png,Original,0.810998,fake
BigGAN/471_biggan_00035.png,Original,0.967052,fake
BigGAN/471_biggan_00074.png,Original,0.904203,fake
BigGAN/472_biggan_00127.png,Original,0.945123,fake
BigGAN/473_biggan_00074.png,Original,0.315986,fake
BigGAN/475_biggan_00074.png,Original,0.912690,fake
BigGAN/476_biggan_00020.png,Original,0.950895,fake
BigGAN/477_biggan_00035.png,Original,0.979414,fake
BigGAN/477_biggan_00143.png,Original,0.776618,fake
BigGAN/479_biggan_00074.png,Original,0.956506,fake
BigGAN/480_biggan_00127.png,Original,0.894437,fake
BigGAN/481_biggan_00127.png,Original,0.959739,fake
BigGAN/482_biggan_00074.png,Original,0.259844,fake
BigGAN/482_biggan_00143.png,Original,0.933536,fake
BigGAN/483_biggan_00039.png,Original,0.926047,fake
BigGAN/485_biggan_00143.png,Original,0.921820,fake
BigGAN/487_biggan_00035.png,Original,0.911987,fake
BigGAN/487_biggan_00074.png,Original,0.949329,fake
BigGAN/489_biggan_00035.png,Original,0.832485,fake
BigGAN/489_biggan_00074.png,Original,0.926935,fake
BigGAN/491_biggan_00035.png,Original,0.928683,fake
BigGAN/491_biggan_00143.png,Original,0.972721,fake
BigGAN/492_biggan_00020.png,Original,0.935998,fake
BigGAN/492_biggan_00127.png,Original,0.552679,fake
BigGAN/492_biggan_00143.png,Original,0.955248,fake
BigGAN/493_biggan_00143.png,Original,0.919286,fake
BigGAN/495_biggan_00074.png,Original,0.890068,fake
BigGAN/496_biggan_00127.png,Original,0.610448,fake
BigGAN/497_biggan_00127.png,Original,0.966813,fake
BigGAN/498_biggan_00039.png,Original,0.937980,fake
BigGAN/498_biggan_00074.png,Original,0.969567,fake
BigGAN/498_biggan_00143.png,Original,0.950082,fake
BigGAN/499_biggan_00020.png,Original,0.950023,fake
BigGAN/499_biggan_00143.png,Original,0.899142,fake
BigGAN/500_biggan_00020.png,Original,0.908684,fake
BigGAN/500_biggan_00035.png,Original,0.933621,fake
BigGAN/500_biggan_00127.png,Original,0.872920,fake
BigGAN/500_biggan_00143.png,Original,0.920272,fake
BigGAN/501_biggan_00035.png,Original,0.949426,fake
BigGAN/501_biggan_00074.png,Original,0.814754,fake
BigGAN/503_biggan_00127.png,Original,0.892548,fake
BigGAN/504_biggan_00143.png,Original,0.958662,fake
BigGAN/505_biggan_00039.png,Original,0.953301,fake
BigGAN/506_biggan_00035.png,Original,0.944183,fake
BigGAN/506_biggan_00127.png,Original,0.931676,fake
BigGAN/507_biggan_00127.png,Original,0.889230,fake
BigGAN/509_biggan_00074.png,Original,0.909837,fake
BigGAN/509_biggan_00143.png,Original,0.937886,fake
BigGAN/510_biggan_00143.png,Original,0.964332,fake
BigGAN/514_biggan_00020.png,Original,0.972808,fake
BigGAN/514_biggan_00035.png,Original,0.938018,fake
BigGAN/514_biggan_00127.png,Original,0.774700,fake
BigGAN/515_biggan_00035.png,Original,0.945272,fake
BigGAN/515_biggan_00143.png,Original,0.960418,fake
BigGAN/516_biggan_00127.png,Original,0.934275,fake
BigGAN/516_biggan_00143.png,Original,0.478453,fake
BigGAN/517_biggan_00035.png,Original,0.930739,fake
BigGAN/518_biggan_00074.png,Original,0.950568,fake
BigGAN/520_biggan_00074.png,Original,0.974985,fake
BigGAN/520_biggan_00143.png,Original,0.924264,fake
BigGAN/523_biggan_00020.png,Original,0.939787,fake
BigGAN/524_biggan_00143.png,Original,0.899838,fake
BigGAN/525_biggan_00035.png,Original,0.908159,fake
BigGAN/526_biggan_00020.png,Original,0.975051,fake
BigGAN/526_biggan_00035.png,Original,0.950227,fake
BigGAN/526_biggan_00127.png,Original,0.960406,fake
BigGAN/527_biggan_00074.png,Original,0.961600,fake
BigGAN/527_biggan_00143.png,Original,0.939113,fake
BigGAN/528_biggan_00143.png,Original,0.975185,fake
BigGAN/532_biggan_00074.png,Original,0.973428,fake
BigGAN/532_biggan_00143.png,Original,0.944500,fake
BigGAN/533_biggan_00035.png,Original,0.091341,fake
BigGAN/535_biggan_00035.png,Original,0.899789,fake
BigGAN/536_biggan_00039.png,Original,0.946630,fake
BigGAN/538_biggan_00039.png,Original,0.947554,fake
BigGAN/538_biggan_00074.png,Original,0.948603,fake
BigGAN/540_biggan_00035.png,Original,0.771260,fake
BigGAN/542_biggan_00127.png,Original,0.940443,fake
BigGAN/544_biggan_00039.png,Original,0.964149,fake
BigGAN/545_biggan_00020.png,Original,0.138751,fake
BigGAN/545_biggan_00035.png,Original,0.874241,fake
BigGAN/545_biggan_00074.png,Original,0.931969,fake
BigGAN/545_biggan_00127.png,Original,0.929300,fake
BigGAN/546_biggan_00035.png,Original,0.944439,fake
BigGAN/546_biggan_00074.png,Original,0.926340,fake
BigGAN/547_biggan_00020.png,Original,0.974909,fake
BigGAN/547_biggan_00127.png,Original,0.936965,fake
BigGAN/549_biggan_00020.png,Original,0.778065,fake
BigGAN/551_biggan_00127.png,Original,0.103969,fake
BigGAN/554_biggan_00039.png,Original,0.907796,fake
BigGAN/555_biggan_00039.png,Original,0.907783,fake
BigGAN/556_biggan_00020.png,Original,0.954041,fake
BigGAN/556_biggan_00074.png,Original,0.937642,fake
BigGAN/556_biggan_00143.png,Original,0.964261,fake
BigGAN/557_biggan_00020.png,Original,0.933875,fake
BigGAN/557_biggan_00127.png,Original,0.919358,fake
BigGAN/557_biggan_00143.png,Original,0.917691,fake
BigGAN/558_biggan_00039.png,Original,0.918079,fake
BigGAN/559_biggan_00039.png,Original,0.749432,fake
BigGAN/561_biggan_00035.png,Original,0.972544,fake
BigGAN/561_biggan_00039.png,Original,0.940262,fake
BigGAN/562_biggan_00143.png,Original,0.875224,fake
BigGAN/566_biggan_00143.png,Original,0.939847,fake
BigGAN/568_biggan_00039.png,Original,0.649516,fake
BigGAN/569_biggan_00035.png,Original,0.954430,fake
BigGAN/569_biggan_00074.png,Original,0.965913,fake
BigGAN/570_biggan_00035.png,Original,0.945042,fake
BigGAN/570_biggan_00074.png,Original,0.237286,fake
BigGAN/570_biggan_00127.png,Original,0.953441,fake
BigGAN/571_biggan_00039.png,Original,0.970922,fake
BigGAN/573_biggan_00074.png,Original,0.927207,fake
BigGAN/573_biggan_00127.png,Original,0.891938,fake
BigGAN/575_biggan_00127.png,Original,0.960508,fake
BigGAN/576_biggan_00020.png,Original,0.948882,fake
BigGAN/576_biggan_00035.png,Original,0.963022,fake
BigGAN/577_biggan_00035.png,Original,0.893773,fake
BigGAN/577_biggan_00039.png,Original,0.948124,fake
BigGAN/577_biggan_00074.png,Original,0.869879,fake
BigGAN/577_biggan_00127.png,Original,0.770054,fake
BigGAN/579_biggan_00020.png,Original,0.963386,fake
BigGAN/579_biggan_00127.png,Original,0.965579,fake
BigGAN/580_biggan_00143.png,Original,0.940523,fake
BigGAN/582_biggan_00020.png,Original,0.935668,fake
BigGAN/583_biggan_00020.png,Original,0.964794,fake
BigGAN/583_biggan_00143.png,Original,0.965516,fake
BigGAN/585_biggan_00035.png,Original,0.935422,fake
BigGAN/586_biggan_00020.png,Original,0.939947,fake
BigGAN/586_biggan_00035.png,Original,0.969175,fake
BigGAN/586_biggan_00127.png,Original,0.925531,fake
BigGAN/589_biggan_00020.png,Original,0.863229,fake
BigGAN/589_biggan_00035.png,Original,0.928978,fake
BigGAN/595_biggan_00020.png,Original,0.953366,fake
BigGAN/598_biggan_00020.png,Original,0.923930,fake
BigGAN/598_biggan_00039.png,Original,0.957967,fake
BigGAN/600_biggan_00039.png,Original,0.316569,fake
BigGAN/600_biggan_00143.png,Original,0.470929,fake
BigGAN/602_biggan_00127.png,Original,0.855680,fake
BigGAN/603_biggan_00020.png,Original,0.940853,fake
BigGAN/603_biggan_00039.png,Original,0.955232,fake
BigGAN/603_biggan_00127.png,Original,0.943897,fake
BigGAN/605_biggan_00074.png,Original,0.959717,fake
BigGAN/606_biggan_00020.png,Original,0.891433,fake
BigGAN/606_biggan_00039.png,Original,0.114170,fake
BigGAN/612_biggan_00127.png,Original,0.959528,fake
BigGAN/613_biggan_00020.png,Original,0.823153,fake
BigGAN/615_biggan_00020.png,Original,0.792318,fake
BigGAN/615_biggan_00143.png,Original,0.504229,fake
BigGAN/618_biggan_00035.png,Original,0.173478,fake
BigGAN/618_biggan_00039.png,Original,0.915819,fake
BigGAN/618_biggan_00074.png,Original,0.791185,fake
BigGAN/619_biggan_00039.png,Original,0.924897,fake
BigGAN/619_biggan_00074.png,Original,0.964258,fake
BigGAN/621_biggan_00035.png,Original,0.936279,fake
BigGAN/621_biggan_00074.png,Original,0.947905,fake
BigGAN/622_biggan_00039.png,Original,0.906885,fake
BigGAN/623_biggan_00074.png,Original,0.234382,fake
BigGAN/623_biggan_00127.png,Original,0.219352,fake
BigGAN/624_biggan_00035.png,Original,0.952565,fake
BigGAN/624_biggan_00039.png,Original,0.901158,fake
BigGAN/625_biggan_00127.png,Original,0.942130,fake
BigGAN/626_biggan_00035.png,Original,0.946722,fake
BigGAN/626_biggan_00074.png,Original,0.914309,fake
BigGAN/627_biggan_00020.png,Original,0.894665,fake
BigGAN/627_biggan_00143.png,Original,0.889446,fake
BigGAN/628_biggan_00039.png,Original,0.384474,fake
BigGAN/628_biggan_00074.png,Original,0.910158,fake
BigGAN/631_biggan_00039.png,Original,0.972957,fake
BigGAN/632_biggan_00035.png,Original,0.937128,fake
BigGAN/632_biggan_00039.png,Original,0.912856,fake
BigGAN/633_biggan_00020.png,Original,0.905705,fake
BigGAN/633_biggan_00035.png,Original,0.942156,fake
BigGAN/634_biggan_00074.png,Original,0.976705,fake
BigGAN/634_biggan_00127.png,Original,0.973656,fake
BigGAN/635_biggan_00020.png,Original,0.674466,fake
BigGAN/637_biggan_00020.png,Original,0.934526,fake
BigGAN/639_biggan_00020.png,Original,0.916685,fake
BigGAN/639_biggan_00039.png,Original,0.944271,fake
BigGAN/639_biggan_00127.png,Original,0.951956,fake
BigGAN/641_biggan_00035.png,Original,0.970529,fake
BigGAN/642_biggan_00074.png,Original,0.929415,fake
BigGAN/644_biggan_00020.png,Original,0.113445,fake
BigGAN/644_biggan_00074.png,Original,0.362403,fake
BigGAN/645_biggan_00039.png,Original,0.795728,fake
BigGAN/646_biggan_00020.png,Original,0.945211,fake
BigGAN/646_biggan_00035.png,Original,0.920368,fake
BigGAN/647_biggan_00035.png,Original,0.959140,fake
BigGAN/650_biggan_00127.png,Original,0.828639,fake
BigGAN/650_biggan_00143.png,Original,0.945405,fake
BigGAN/651_biggan_00074.png,Original,0.826451,fake
BigGAN/651_biggan_00127.png,Original,0.946182,fake
BigGAN/652_biggan_00127.png,Original,0.925097,fake
BigGAN/653_biggan_00020.png,Original,0.912005,fake
BigGAN/653_biggan_00039.png,Original,0.974987,fake
BigGAN/654_biggan_00074.png,Original,0.965908,fake
BigGAN/657_biggan_00020.png,Original,0.920155,fake
BigGAN/657_biggan_00127.png,Original,0.936916,fake
BigGAN/659_biggan_00035.png,Original,0.923959,fake
BigGAN/659_biggan_00074.png,Original,0.950939,fake
BigGAN/659_biggan_00143.png,Original,0.963782,fake
BigGAN/660_biggan_00035.png,Original,0.689743,fake
BigGAN/660_biggan_00074.png,Original,0.921331,fake
BigGAN/661_biggan_00143.png,Original,0.959820,fake
BigGAN/663_biggan_00035.png,Original,0.969993,fake
BigGAN/663_biggan_00127.png,Original,0.929135,fake
BigGAN/665_biggan_00035.png,Original,0.942249,fake
BigGAN/665_biggan_00127.png,Original,0.944683,fake
BigGAN/666_biggan_00039.png,Original,0.889825,fake
BigGAN/666_biggan_00074.png,Original,0.985922,fake
BigGAN/667_biggan_00020.png,Original,0.940384,fake
BigGAN/668_biggan_00039.png,Original,0.939378,fake
BigGAN/669_biggan_00035.png,Original,0.822818,fake
BigGAN/670_biggan_00039.png,Original,0.962831,fake
BigGAN/671_biggan_00127.png,Original,0.899562,fake
BigGAN/672_biggan_00035.png,Original,0.931431,fake
BigGAN/673_biggan_00074.png,Original,0.962837,fake
BigGAN/674_biggan_00143.png,Original,0.930609,fake
BigGAN/675_biggan_00039.png,Original,0.978213,fake
BigGAN/677_biggan_00127.png,Original,0.916776,fake
BigGAN/679_biggan_00035.png,Original,0.915710,fake
BigGAN/679_biggan_00127.png,Original,0.920501,fake
BigGAN/681_biggan_00035.png,Original,0.916554,fake
BigGAN/682_biggan_00020.png,Original,0.811172,fake
BigGAN/683_biggan_00127.png,Original,0.919164,fake
BigGAN/686_biggan_00039.png,Original,0.954209,fake
BigGAN/687_biggan_00035.png,Original,0.879305,fake
BigGAN/687_biggan_00039.png,Original,0.961646,fake
BigGAN/688_biggan_00127.png,Original,0.540715,fake
BigGAN/690_biggan_00039.png,Original,0.938920,fake
BigGAN/691_biggan_00074.png,Original,0.944942,fake
BigGAN/691_biggan_00143.png,Original,0.949309,fake
BigGAN/692_biggan_00039.png,Original,0.304284,fake
BigGAN/694_biggan_00074.png,Original,0.862052,fake
BigGAN/695_biggan_00127.png,Original,0.912913,fake
BigGAN/697_biggan_00039.png,Original,0.917435,fake
BigGAN/697_biggan_00074.png,Original,0.940818,fake
BigGAN/697_biggan_00127.png,Original,0.916958,fake
BigGAN/698_biggan_00035.png,Original,0.932737,fake
BigGAN/698_biggan_00127.png,Original,0.926045,fake
BigGAN/699_biggan_00039.png,Original,0.862807,fake
BigGAN/700_biggan_00035.png,Original,0.953384,fake
BigGAN/700_biggan_00143.png,Original,0.917119,fake
BigGAN/701_biggan_00074.png,Original,0.040461,fake
BigGAN/702_biggan_00127.png,Original,0.878361,fake
BigGAN/704_biggan_00127.png,Original,0.898676,fake
BigGAN/705_biggan_00074.png,Original,0.961935,fake
BigGAN/706_biggan_00127.png,Original,0.937233,fake
BigGAN/708_biggan_00020.png,Original,0.933242,fake
BigGAN/709_biggan_00039.png,Original,0.907787,fake
BigGAN/709_biggan_00127.png,Original,0.308149,fake
BigGAN/710_biggan_00074.png,Original,0.972652,fake
BigGAN/715_biggan_00035.png,Original,0.913795,fake
BigGAN/716_biggan_00035.png,Original,0.949603,fake
BigGAN/716_biggan_00074.png,Original,0.865183,fake
BigGAN/717_biggan_00127.png,Original,0.953039,fake
BigGAN/718_biggan_00074.png,Original,0.911672,fake
BigGAN/719_biggan_00143.png,Original,0.935619,fake
BigGAN/720_biggan_00020.png,Original,0.947336,fake
BigGAN/720_biggan_00039.png,Original,0.961637,fake
BigGAN/720_biggan_00074.png,Original,0.711830,fake
BigGAN/720_biggan_00127.png,Original,0.928146,fake
BigGAN/721_biggan_00020.png,Original,0.729710,fake
BigGAN/721_biggan_00039.png,Original,0.884291,fake
BigGAN/722_biggan_00020.png,Original,0.948634,fake
BigGAN/722_biggan_00039.png,Original,0.749055,fake
BigGAN/722_biggan_00127.png,Original,0.924144,fake
BigGAN/722_biggan_00143.png,Original,0.913648,fake
BigGAN/723_biggan_00039.png,Original,0.880509,fake
BigGAN/724_biggan_00074.png,Original,0.930072,fake
BigGAN/725_biggan_00143.png,Original,0.954693,fake
BigGAN/729_biggan_00035.png,Original,0.909669,fake
BigGAN/730_biggan_00143.png,Original,0.944006,fake
BigGAN/732_biggan_00020.png,Original,0.967784,fake
BigGAN/733_biggan_00035.png,Original,0.951673,fake
BigGAN/734_biggan_00039.png,Original,0.978355,fake
BigGAN/735_biggan_00020.png,Original,0.932400,fake
BigGAN/738_biggan_00074.png,Original,0.919209,fake
BigGAN/739_biggan_00039.png,Original,0.910701,fake
BigGAN/739_biggan_00074.png,Original,0.956998,fake
BigGAN/741_biggan_00035.png,Original,0.959435,fake
BigGAN/741_biggan_00039.png,Original,0.675441,fake
BigGAN/742_biggan_00039.png,Original,0.924438,fake
BigGAN/742_biggan_00074.png,Original,0.938036,fake
BigGAN/743_biggan_00020.png,Original,0.956591,fake
BigGAN/744_biggan_00143.png,Original,0.947985,fake
BigGAN/745_biggan_00020.png,Original,0.803935,fake
BigGAN/747_biggan_00039.png,Original,0.506920,fake
BigGAN/747_biggan_00143.png,Original,0.968555,fake
BigGAN/749_biggan_00035.png,Original,0.859776,fake
BigGAN/753_biggan_00035.png,Original,0.676698,fake
BigGAN/753_biggan_00074.png,Original,0.813088,fake
BigGAN/753_biggan_00143.png,Original,0.959969,fake
BigGAN/754_biggan_00143.png,Original,0.978662,fake
BigGAN/755_biggan_00074.png,Original,0.886021,fake
BigGAN/756_biggan_00143.png,Original,0.934550,fake
BigGAN/757_biggan_00039.png,Original,0.966299,fake
BigGAN/757_biggan_00127.png,Original,0.940490,fake
BigGAN/759_biggan_00074.png,Original,0.854157,fake
BigGAN/761_biggan_00074.png,Original,0.959631,fake
BigGAN/762_biggan_00143.png,Original,0.972044,fake
BigGAN/763_biggan_00035.png,Original,0.957309,fake
BigGAN/767_biggan_00020.png,Original,0.138497,fake
BigGAN/767_biggan_00127.png,Original,0.949914,fake
BigGAN/767_biggan_00143.png,Original,0.967144,fake
BigGAN/768_biggan_00039.png,Original,0.849706,fake
